n_blocks,combo,model,k,C,gamma,n_est,n_train_windows,auc,acc,youdens_j,j_threshold,p_high_low,p_high_moderate,p_high_high
2,2_4,svm_lin,10,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_rbf,10,0.1,auto,0,618,0.5,0.5,0.0,inf,0.09848862041709382,0.09848862041709382,0.09848862041709383
2,2_4,svm_rbf,10,0.1,scale,0,618,0.5,0.5,0.0,inf,0.09848844269419622,0.09848844269419622,0.09848844269419625
2,2_4,svm_rbf,10,1.0,auto,0,618,0.5,0.5,0.0,inf,0.08107054832804442,0.08107054832804442,0.08107054832804439
2,2_4,svm_rbf,10,1.0,scale,0,618,0.5,0.5,0.0,inf,0.08107045867559948,0.08107045867559948,0.08107045867559948
2,2_4,svm_rbf,10,10.0,auto,0,618,0.5,0.5,0.0,inf,0.11400402599933039,0.11400402599933039,0.11400402599933039
2,2_4,svm_rbf,10,10.0,scale,0,618,0.5,0.5,0.0,inf,0.11402256174777244,0.11402256174777244,0.11402256174777244
2,2_4,lda,10,nan,na,0,618,0.3606666509567349,0.5,0.0,inf,0.9999999901234397,0.999999994963735,0.9999999888236745
2,2_4,logreg,20,0.003,na,0,618,0.5291939626732021,0.5,0.1747572815533981,0.9978722333908081,0.9973400235176086,0.9985727071762085,0.9986544251441956
2,2_4,svm_lin,20,0.01,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,20,0.1,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,20,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_rbf,20,0.1,auto,0,618,0.5,0.5,0.0,inf,0.0825856611693714,0.0825856611693714,0.0825856611693714
2,2_4,svm_rbf,20,0.1,scale,0,618,0.5,0.5,0.0,inf,0.08258565968046613,0.08258565968046613,0.08258565968046613
2,2_4,svm_rbf,20,1.0,auto,0,618,0.5,0.5,0.0,inf,0.0317465342987836,0.0317465342987836,0.03174653429878361
2,2_4,svm_rbf,20,1.0,scale,0,618,0.5,0.5,0.0,inf,0.03175132216228783,0.03175132216228783,0.03175132216228783
2,2_4,svm_rbf,20,10.0,auto,0,618,0.5,0.5,0.0,inf,0.02110919010563705,0.02110919010563705,0.02110919010563705
2,2_4,svm_rbf,20,10.0,scale,0,618,0.5,0.5,0.0,inf,0.021118151125435695,0.021118151125435695,0.021118151125435695
2,2_4,lda,20,nan,na,0,618,0.5678021019888773,0.5,0.14077669902912626,0.9999999938388873,0.9999999847115818,0.9999999766662349,0.9999999979749391
2,2_4,logreg,30,0.003,na,0,618,0.6010433358469224,0.5,0.2038834951456311,0.9949081540107727,0.9846358299255371,0.9947758913040161,0.9966028928756714
2,2_4,svm_lin,30,0.01,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,30,0.1,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,30,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_rbf,30,0.1,auto,0,618,0.5951285465171082,0.5,0.2111650485436893,0.09028349114324324,0.0902834911432433,0.0902834911432432,0.09028349114324379
2,2_4,svm_rbf,30,0.1,scale,0,618,0.6982190828541806,0.5,0.37621359223300976,0.09028349062087054,0.09028349062087067,0.09028349062087057,0.09028349062087115
2,2_4,svm_rbf,30,1.0,auto,0,618,0.5976735554717693,0.5,0.19902912621359223,0.042589955876775505,0.042589955876775616,0.04258995587677551,0.042589955876776664
2,2_4,svm_rbf,30,1.0,scale,0,618,0.6291061834291639,0.5,0.22815533980582522,0.04258994711322795,0.042589947113228006,0.042589947113227916,0.042589947113229054
2,2_4,svm_rbf,30,10.0,auto,0,618,0.6100127250447733,0.5,0.2912621359223301,0.04394314939036514,0.0439431493903652,0.043943149390364984,0.04394314939036671
2,2_4,svm_rbf,30,10.0,scale,0,618,0.6643121406353095,0.5,0.3131067961165048,0.043937783270041754,0.043937783270041976,0.043937783270041775,0.043937783270043475
2,2_4,lda,30,nan,na,0,618,0.6033202940899236,0.5,0.17961165048543687,0.9999999327781256,0.9999922879703298,0.9999884443900966,0.9999994863622111
2,2_4,logreg,40,0.003,na,0,618,0.6127050146102365,0.5,0.21116504854368934,0.9981198906898499,0.995346188545227,0.9983408451080322,0.9989587068557739
2,2_4,svm_lin,40,0.01,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,40,0.1,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,40,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_rbf,40,0.1,auto,0,618,0.5147899189367517,0.5,0.07281553398058252,0.09441987508502085,0.09441987508502069,0.09441987508502067,0.09441987508502073
2,2_4,svm_rbf,40,0.1,scale,0,618,0.5640552832500707,0.5,0.12864077669902912,0.09441970160603722,0.09441970160603724,0.09441970160603723,0.09441970160603724
2,2_4,svm_rbf,40,1.0,auto,0,618,0.44688766613252895,0.5,0.043689320388349516,0.049876174481231925,0.04987617448123174,0.04987617448123173,0.04987617448123175
2,2_4,svm_rbf,40,1.0,scale,0,618,0.46459079555094723,0.5,0.06310679611650485,0.04987606430958695,0.049876064309586784,0.04987606430958677,0.04987606430958681
2,2_4,svm_rbf,40,10.0,auto,0,618,0.5209462484682815,0.5,0.08980582524271845,0.05355350697312311,0.05355350697312313,0.0535535069731231,0.053553506973123166
2,2_4,svm_rbf,40,10.0,scale,0,618,0.5184689885945896,0.5,0.08009708737864077,0.05355371315652539,0.053553713156525254,0.05355371315652522,0.05355371315652529
2,2_4,lda,40,nan,na,0,618,0.660235413328306,0.5,0.25728155339805825,0.9999994342455308,0.9999104461796423,0.9978638888485329,0.9999983218997414
2,2_4,logreg,54,0.003,na,0,618,0.6534104298237347,0.5,0.2621359223300972,0.9975774884223938,0.9716693758964539,0.9953756332397461,0.9981961250305176
2,2_4,svm_lin,54,0.01,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,54,0.1,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_lin,54,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_4,svm_rbf,54,0.1,auto,0,618,0.7451073381091526,0.5,0.39563106796116504,0.19812188087116125,0.19812188087158805,0.1981218808712144,0.19812188087184443
2,2_4,svm_rbf,54,0.1,scale,0,618,0.7448363417852767,0.5,0.39563106796116504,0.19812188082280818,0.19812188082323492,0.19812188082286125,0.19812188082349128
2,2_4,svm_rbf,54,1.0,auto,0,618,0.7410011546799886,0.5,0.3883495145631068,0.1464275950150386,0.1464275950155287,0.14642759501508879,0.14642759501579394
2,2_4,svm_rbf,54,1.0,scale,0,618,0.741233858045056,0.5,0.3883495145631068,0.146427603720832,0.14642760372132216,0.1464276037208822,0.14642760372158736
2,2_4,svm_rbf,54,10.0,auto,0,618,0.7411425440663587,0.5,0.40048543689320387,0.191426603369654,0.19142660337023576,0.19142660336971656,0.1914266033705715
2,2_4,svm_rbf,54,10.0,scale,0,618,0.741015882741069,0.5,0.4029126213592233,0.1913692843904847,0.19136928439106685,0.1913692843905476,0.19136928439140252
2,2_4,lda,54,nan,na,0,618,0.6848548402299934,0.5024271844660194,0.28640776699029125,0.9999999975616942,0.9892369307516271,0.9997571600898856,0.999999420686
2,2_4,rf,10,nan,na,200,618,0.4696660853991893,0.508495145631068,0.02669902912621358,0.625,0.8400728155339806,0.8610679611650485,0.8433252427184467
2,2_4,rf,20,nan,na,200,618,0.5490061504383071,0.5242718446601942,0.11650485436893204,0.9,0.7649514563106795,0.7752669902912623,0.7893810679611649
2,2_4,rf,30,nan,na,200,618,0.532007022339523,0.5157766990291263,0.08009708737864074,0.725,0.6650242718446602,0.6902669902912622,0.691614077669903
2,2_4,rf,40,nan,na,200,618,0.5424285983598831,0.529126213592233,0.10922330097087374,0.58,0.649004854368932,0.6888349514563106,0.6862742718446602
2,2_4,rf,54,nan,na,200,618,0.5149195258742577,0.5194174757281553,0.04368932038834952,0.785,0.6440776699029127,0.6640533980582524,0.6617354368932039
2,2_5,logreg,10,0.003,na,0,618,0.5294973607314545,0.5,0.0898058252427184,0.9653193950653076,0.9734219312667847,0.9706582427024841,0.9733495116233826
2,2_5,svm_lin,10,0.01,na,0,618,0.5068485484023,0.5,0.05582524271844658,0.9999999998363692,0.9999999998570837,0.9999999998283696,0.9999999998706601
2,2_5,svm_lin,10,0.1,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_5,svm_lin,10,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_5,svm_rbf,10,0.1,auto,0,618,0.5,0.5,0.0,inf,0.24040210522507313,0.24040210522507313,0.24040210522507313
2,2_5,svm_rbf,10,0.1,scale,0,618,0.5,0.5,0.0,inf,0.24040263331841757,0.24040263331841757,0.24040263331841757
2,2_5,svm_rbf,10,1.0,auto,0,618,0.5,0.5,0.0,inf,0.260388983661227,0.260388983661227,0.260388983661227
2,2_5,svm_rbf,10,1.0,scale,0,618,0.5,0.5,0.0,inf,0.2604395246164034,0.2604395246164034,0.26043952461640346
2,2_5,svm_rbf,10,10.0,auto,0,618,0.5,0.5,0.0,inf,0.18753892368774203,0.18753892368774203,0.18753892368774203
2,2_5,svm_rbf,10,10.0,scale,0,618,0.5,0.5,0.0,inf,0.187511543679654,0.187511543679654,0.187511543679654
2,2_5,lda,10,nan,na,0,618,0.5198121877651051,0.5,0.06310679611650483,0.9999995455487221,0.9999995691663123,0.9999996104540012,0.9999997317699485
2,2_5,logreg,20,0.003,na,0,618,0.6306614666792346,0.5594660194174758,0.25728155339805825,0.8917389512062073,0.7773652076721191,0.876800537109375,0.9319400191307068
2,2_5,svm_lin,20,0.01,na,0,618,0.6181426147610519,0.5,0.25,0.9999999508491825,0.9614756807437396,0.9955109479303171,0.9981173338117958
2,2_5,svm_lin,20,0.1,na,0,618,0.5886040154585729,0.5,0.1747572815533981,0.99999999999995,0.9999999999771916,0.9999999999987205,0.999999999998423
2,2_5,svm_lin,20,1.0,na,0,618,0.5851753228390988,0.5,0.18689320388349517,0.9999999998868708,0.9999999037757881,0.999999995372733,0.9999999936159918
2,2_5,svm_rbf,20,0.1,auto,0,618,0.6171852907908381,0.5,0.23300970873786409,0.21887401357196645,0.21887401357196648,0.21887401357196637,0.2188740135719665
2,2_5,svm_rbf,20,0.1,scale,0,618,0.5871459374116317,0.5,0.17475728155339806,0.21887931595824983,0.21887931595824986,0.2188793159582498,0.21887931595824991
2,2_5,svm_rbf,20,1.0,auto,0,618,0.6214652653407484,0.5,0.22815533980582522,0.23139876606747173,0.23139876606747184,0.2313987660674717,0.23139876606747203
2,2_5,svm_rbf,20,1.0,scale,0,618,0.6097446743331134,0.5,0.22572815533980584,0.23139098089850563,0.23139098089850577,0.23139098089850563,0.2313909808985059
2,2_5,svm_rbf,20,10.0,auto,0,618,0.6236862569516448,0.5,0.24757281553398056,0.18577565734330578,0.18577565734330578,0.18577565734330567,0.1857756573433059
2,2_5,svm_rbf,20,10.0,scale,0,618,0.6222399613535677,0.5,0.24029126213592233,0.1857867774587807,0.18578677745878078,0.18578677745878067,0.18578677745878086
2,2_5,lda,20,nan,na,0,618,0.6558169950042416,0.5703883495145631,0.26941747572815533,0.9853194153381111,0.7707291186187626,0.9072634397956587,0.9825030012167622
2,2_5,logreg,30,0.003,na,0,618,0.6386617494580074,0.5703883495145631,0.2742718446601943,0.8546797037124634,0.7270470857620239,0.8374994993209839,0.9011365175247192
2,2_5,svm_lin,30,0.01,na,0,618,0.6483410311999246,0.5473300970873787,0.26941747572815544,0.9999983089374626,0.8479966119287509,0.9689266748772354,0.9933550103715235
2,2_5,svm_lin,30,0.1,na,0,618,0.6073675652747667,0.5,0.20145631067961167,0.9999999999997498,0.9999999969622883,0.9999999989753372,0.9999999999900034
2,2_5,svm_lin,30,1.0,na,0,618,0.5828423979639928,0.5,0.162621359223301,0.99999999999995,0.9999999999794894,0.999999999953156,0.9999999999998751
2,2_5,svm_rbf,30,0.1,auto,0,618,0.6761328824582901,0.5,0.3179611650485437,0.2041594130193331,0.20415941301980187,0.2041594130193802,0.2041594130198617
2,2_5,svm_rbf,30,0.1,scale,0,618,0.6761269912338581,0.5,0.3179611650485437,0.20415941131634782,0.2041594113168166,0.20415941131639498,0.20415941131687648
2,2_5,svm_rbf,30,1.0,auto,0,618,0.4646114148364596,0.5,0.18203883495145629,0.23321934058600371,0.23321934058641683,0.23321934058596608,0.2332193405862682
2,2_5,svm_rbf,30,1.0,scale,0,618,0.46438165708360823,0.5,0.18203883495145629,0.23322045680752654,0.23322045680793968,0.23322045680748887,0.23322045680779102
2,2_5,svm_rbf,30,10.0,auto,0,618,0.47092386181543977,0.5,0.1747572815533981,0.183349614952053,0.18334961495248212,0.1833496149520398,0.1833496149523337
2,2_5,svm_rbf,30,10.0,scale,0,618,0.4712036949759638,0.5,0.1747572815533981,0.18337659971664932,0.18337659971707818,0.18337659971663617,0.1833765997169295
2,2_5,lda,30,nan,na,0,618,0.6795114996700915,0.633495145631068,0.2912621359223302,0.6579406452823651,0.5496919894487182,0.745261278634432,0.8910771371786506
2,2_5,logreg,40,0.003,na,0,618,0.6401168818927325,0.5716019417475728,0.2791262135922331,0.8460500836372375,0.7208039164543152,0.8298443555831909,0.8949605822563171
2,2_5,svm_lin,40,0.01,na,0,618,0.6538728909416534,0.5072815533980582,0.279126213592233,0.9999995168470508,0.9293695811602795,0.9861479500850595,0.997095583980119
2,2_5,svm_lin,40,0.1,na,0,618,0.5304635215383166,0.5,0.06310679611650483,0.9999999999999445,0.9999999999999296,0.999999999999875,0.99999999999995
2,2_5,svm_lin,40,1.0,na,0,618,0.5,0.5,0.0,inf,0.9999999999999499,0.9999999999999499,0.99999999999995
2,2_5,svm_rbf,40,0.1,auto,0,618,0.5650273352813648,0.5,0.2524271844660194,0.24374305528591864,0.2437430553296589,0.24374305527135978,0.24374305536529942
2,2_5,svm_rbf,40,0.1,scale,0,618,0.5650273352813648,0.5,0.2524271844660194,0.2437425158186195,0.24374251586235973,0.24374251580406067,0.24374251589800014
2,2_5,svm_rbf,40,1.0,auto,0,618,0.40329555094730885,0.5,0.10436893203883496,0.19462598685789542,0.19462598669941816,0.19462598672305947,0.19462598653723295
2,2_5,svm_rbf,40,1.0,scale,0,618,0.40329555094730885,0.5,0.10436893203883496,0.19462212522492064,0.19462212506644547,0.1946221250900878,0.19462212490426084
2,2_5,svm_rbf,40,10.0,auto,0,618,0.5205839381657084,0.5,0.21359223300970875,0.15783550889424658,0.15783550894096618,0.15783550885376813,0.15783550897747262
2,2_5,svm_rbf,40,10.0,scale,0,618,0.5204955697992271,0.5,0.21359223300970875,0.15789096429126662,0.15789096433793234,0.1578909642507692,0.1578909643743727
2,2_5,lda,40,nan,na,0,618,0.6909345838439062,0.6371359223300971,0.3009708737864078,0.6926431638377234,0.4013461642170822,0.6161168578147126,0.7593298017285759
2,2_5,logreg,54,0.003,na,0,618,0.638367188236403,0.5594660194174758,0.25,0.8269842267036438,0.7572711706161499,0.8493602871894836,0.89948570728302
2,2_5,svm_lin,54,0.01,na,0,618,0.5435125836553869,0.5036407766990292,0.16990291262135915,0.9999987889037154,0.9839936396011506,0.9972606263259955,0.9998129693221476
2,2_5,svm_lin,54,0.1,na,0,618,0.5433711942690169,0.5,0.12378640776699035,0.9999999999991253,0.9999999440504104,0.9999999657899286,0.999999999972728
2,2_5,svm_lin,54,1.0,na,0,618,0.5012135922330097,0.5,0.0024271844660194164,0.99999999999995,0.9999999999999499,0.9999999999999493,0.99999999999995
2,2_5,svm_rbf,54,0.1,auto,0,618,0.40088014893015367,0.5,0.12378640776699029,0.1881065095126845,0.18810650641820456,0.1881065071751345,0.18810650461831874
2,2_5,svm_rbf,54,0.1,scale,0,618,0.4008801489301536,0.5,0.12378640776699029,0.18810667022727923,0.1881066671328109,0.18810666788973537,0.18810666533293233
2,2_5,svm_rbf,54,1.0,auto,0,618,0.2933004995758318,0.5,0.01699029126213592,0.1852514886972156,0.18525146168806808,0.1852514724760721,0.1852514489478067
2,2_5,svm_rbf,54,1.0,scale,0,618,0.2933004995758318,0.5,0.01699029126213592,0.18524723021836173,0.18524720320917748,0.18524721399719768,0.18524719046892177
2,2_5,svm_rbf,54,10.0,auto,0,618,0.34412409275143746,0.5,0.06553398058252427,0.17125516511879332,0.17125515973093003,0.17125516199587024,0.17125515480682238
2,2_5,svm_rbf,54,10.0,scale,0,618,0.34412409275143746,0.5,0.06553398058252427,0.17125715056684923,0.17125714517891497,0.17125714744387754,0.1712571402547235
2,2_5,lda,54,nan,na,0,618,0.551395041945518,0.5424757281553398,0.15291262135922334,0.04196869511354309,0.46644669359500474,0.4904475298886791,0.5595869215926113
2,2_5,rf,10,nan,na,200,618,0.5895790131020829,0.5036407766990292,0.1262135922330097,0.205,0.16118932038834952,0.12764563106796117,0.16890776699029128
2,2_5,rf,20,nan,na,200,618,0.5737728579507966,0.5036407766990292,0.1480582524271844,0.15,0.177621359223301,0.1601941747572815,0.18303398058252426
2,2_5,rf,30,nan,na,200,618,0.5647916863040814,0.5012135922330098,0.17233009708737868,0.14,0.1737378640776699,0.16686893203883496,0.18347087378640778
2,2_5,rf,40,nan,na,200,618,0.5346256715995853,0.5024271844660194,0.10922330097087374,0.055,0.143373786407767,0.13016990291262134,0.1421116504854369
2,2_5,rf,54,nan,na,200,618,0.5032843576208879,0.5036407766990292,0.0873786407766991,0.06,0.1412864077669903,0.1296844660194175,0.13265776699029128
2,2_6,logreg,10,0.003,na,0,593,0.6180365727212743,0.6310679611650486,0.27184466019417486,0.564209520816803,0.4511813819408417,0.5944501757621765,0.6947354674339294
2,2_6,svm_lin,10,0.01,na,0,593,0.6142661890847394,0.6262135922330098,0.2645631067961166,0.5274376450185354,0.4854002206993516,0.6536617079402718,0.7689637384704839
2,2_6,svm_lin,10,0.1,na,0,593,0.6118684607408804,0.5752427184466019,0.266990291262136,0.24285321866863874,0.34620366653723617,0.4776104097911469,0.5625435345517346
2,2_6,svm_lin,10,1.0,na,0,593,0.6096297954566877,0.6298543689320388,0.27184466019417486,0.7308221166368644,0.5274004342824322,0.7287884197820161,0.8545499443460737
2,2_6,svm_rbf,10,0.1,auto,0,593,0.4987864077669903,0.5,0.0,inf,0.1987399075158196,0.1987399075158196,0.19873990751581966
2,2_6,svm_rbf,10,0.1,scale,0,593,0.4975728155339806,0.5,0.0,inf,0.19873988251378133,0.19873988251378133,0.19873988251378136
2,2_6,svm_rbf,10,1.0,auto,0,593,0.5060208313695919,0.5,0.012135922330097085,0.24840480286852004,0.24840480286851996,0.24840480286851996,0.24840480286851996
2,2_6,svm_rbf,10,1.0,scale,0,593,0.4975728155339806,0.5,0.0,inf,0.2484054370022975,0.24840543700229747,0.24840543700229747
2,2_6,svm_rbf,10,10.0,auto,0,593,0.4975728155339806,0.5,0.0,inf,0.23962144652723835,0.23962144652723835,0.23962144652723835
2,2_6,svm_rbf,10,10.0,scale,0,593,0.4975728155339806,0.5,0.0,inf,0.23967058851439885,0.23967058851439885,0.23967058851439882
2,2_6,lda,10,nan,na,0,593,0.6429269959468377,0.6432038834951457,0.28883495145631066,0.5702909575542129,0.4651525894804954,0.617088604331423,0.7777914666017353
2,2_6,logreg,20,0.003,na,0,593,0.6313212838156282,0.6201456310679612,0.28398058252427194,0.6335190534591675,0.5113956332206726,0.6777519583702087,0.7818789482116699
2,2_6,svm_lin,20,0.01,na,0,593,0.628634885474597,0.6213592233009708,0.27184466019417486,0.6653589011983678,0.5106023079300531,0.7127917020903278,0.8274899205232017
2,2_6,svm_lin,20,0.1,na,0,593,0.6181013761900274,0.6031553398058253,0.24514563106796117,0.9451182982826071,0.6496207806085614,0.8735766979181795,0.9581567030160263
2,2_6,svm_lin,20,1.0,na,0,593,0.6150320482609106,0.6043689320388349,0.23786407766990292,0.8960545113131105,0.610571201225655,0.8528443247064526,0.9202309003201053
2,2_6,svm_rbf,20,0.1,auto,0,593,0.5035818644547082,0.5,0.2038834951456311,0.1780632963127535,0.17806329631282589,0.17806329631275364,0.17806329631277973
2,2_6,svm_rbf,20,0.1,scale,0,593,0.4961412479969837,0.5,0.19174757281553395,0.1780632963401223,0.17806329634019463,0.17806329634012238,0.17806329634014845
2,2_6,svm_rbf,20,1.0,auto,0,593,0.396108257140164,0.5,0.11650485436893203,0.2839264498992816,0.2839264498995019,0.28392644989926213,0.2839264498993146
2,2_6,svm_rbf,20,1.0,scale,0,593,0.39521868225091905,0.5,0.11650485436893204,0.2839224346965437,0.283922434696761,0.2839224346965211,0.28392243469657363
2,2_6,svm_rbf,20,10.0,auto,0,593,0.733345508530493,0.5,0.4029126213592233,0.6081291604946505,0.6081291604960889,0.6081291604946816,0.6081291604953937
2,2_6,svm_rbf,20,10.0,scale,0,593,0.7335310821001035,0.5,0.4053398058252427,0.6081428452011518,0.6081428452025917,0.6081428452011829,0.6081428452018961
2,2_6,lda,20,nan,na,0,593,0.6362110000942596,0.6128640776699029,0.2621359223300971,0.969840731544731,0.6206292222434024,0.8396472785266982,0.9518080343359695
2,2_6,logreg,30,0.003,na,0,593,0.6467150532566689,0.6298543689320388,0.2669902912621359,0.6162059903144836,0.4882234036922455,0.6522772312164307,0.7586755752563477
2,2_6,svm_lin,30,0.01,na,0,593,0.6332123668583278,0.625,0.26941747572815544,0.831255219049108,0.5738620830148461,0.7905181419330745,0.9147448296764433
2,2_6,svm_lin,30,0.1,na,0,593,0.6135327316429446,0.5606796116504854,0.25,0.9999999246395237,0.7911651984826827,0.9493138210572949,0.9884551516920143
2,2_6,svm_lin,30,1.0,na,0,593,0.6251178244886417,0.5400485436893204,0.25485436893203883,0.9999999845307599,0.8527744117658211,0.9768549219268619,0.992748342033615
2,2_6,svm_rbf,30,0.1,auto,0,593,0.4545020737110001,0.5,0.1893203883495146,0.2436027218811541,0.24360272187572918,0.2436027218804527,0.2436027218814913
2,2_6,svm_rbf,30,0.1,scale,0,593,0.45442254218116696,0.5,0.1893203883495146,0.2436027219639083,0.24360272195848334,0.24360272196320693,0.24360272196424548
2,2_6,svm_rbf,30,1.0,auto,0,593,0.5007069469318504,0.5,0.21116504854368934,0.36267472872754236,0.36267472875356965,0.36267472872959094,0.36267472878807916
2,2_6,svm_rbf,30,1.0,scale,0,593,0.5007894240738995,0.5,0.21116504854368934,0.3626625349878356,0.36266253501386275,0.3626625349898838,0.36266253504837187
2,2_6,svm_rbf,30,10.0,auto,0,593,0.6568685785653691,0.5,0.3276699029126213,0.5562132852453756,0.5562132858510431,0.5562132853210827,0.5562132859094798
2,2_6,svm_rbf,30,10.0,scale,0,593,0.6572014327457818,0.5,0.3276699029126213,0.5561527202146334,0.5561527208207273,0.5561527202904051,0.5561527208793015
2,2_6,lda,30,nan,na,0,593,0.6403702045433123,0.6274271844660194,0.2669902912621359,0.7301204083029704,0.5124770898108282,0.7419413915313816,0.8669754328425113
2,2_6,logreg,40,0.003,na,0,593,0.6548979639928363,0.6237864077669902,0.26941747572815533,0.688966691493988,0.539641261100769,0.7137249112129211,0.822377622127533
2,2_6,svm_lin,40,0.01,na,0,593,0.6560762088792534,0.6031553398058253,0.2936893203883495,0.986415772253779,0.6649375082164386,0.8601809737948962,0.9680319127307638
2,2_6,svm_lin,40,0.1,na,0,593,0.6514074135168253,0.5424757281553398,0.28398058252427194,0.999999999850702,0.8442254190058018,0.978261435996305,0.9942524140738236
2,2_6,svm_lin,40,1.0,na,0,593,0.6264639692713733,0.5703883495145631,0.19902912621359226,0.9877798354021797,0.7537376485549786,0.9459278526050763,0.9813368222105968
2,2_6,svm_rbf,40,0.1,auto,0,593,0.3462478791592044,0.5,0.08980582524271845,0.30430589983117046,0.3043058996820883,0.3043058997791893,0.30430589965904664
2,2_6,svm_rbf,40,0.1,scale,0,593,0.3456941040625884,0.5,0.08980582524271845,0.30430590053966855,0.30430590039058625,0.30430590048768724,0.3043059003675446
2,2_6,svm_rbf,40,1.0,auto,0,593,0.2971769252521444,0.5,0.04126213592233009,0.34969740531210514,0.3496974036025568,0.3496974047646171,0.34969740276215244
2,2_6,svm_rbf,40,1.0,scale,0,593,0.2972918041285701,0.5,0.04126213592233009,0.34969756895106013,0.3496975672415138,0.3496975684035727,0.34969756640111005
2,2_6,svm_rbf,40,10.0,auto,0,593,0.4755396361579791,0.5,0.1990291262135922,0.33815728846095006,0.33815728899827935,0.33815728837246145,0.33815728868765627
2,2_6,svm_rbf,40,10.0,scale,0,593,0.475395301159393,0.5,0.1990291262135922,0.3380998913502841,0.3380998918866909,0.33809989126156464,0.3380998915756553
2,2_6,lda,40,nan,na,0,593,0.6821330945423697,0.654126213592233,0.31553398058252424,0.6419892448089758,0.4477222990175361,0.667231514749761,0.8308020968889789
2,2_6,logreg,54,0.003,na,0,593,0.6718234517862192,0.6286407766990292,0.296116504854369,0.6638056635856628,0.5020459890365601,0.6743853092193604,0.7925398945808411
2,2_6,svm_lin,54,0.01,na,0,593,0.670919148835894,0.5825242718446602,0.29854368932038844,0.9921625384636084,0.7160604092958026,0.893305228513459,0.9766549719241653
2,2_6,svm_lin,54,0.1,na,0,593,0.6521143604486755,0.5412621359223301,0.28640776699029136,0.9999999999998775,0.8426081521026113,0.9691240294668615,0.9883332400341412
2,2_6,svm_lin,54,1.0,na,0,593,0.6104751861626919,0.5072815533980582,0.21359223300970875,0.9999999999999447,0.9974248995385785,0.9698241553027105,0.9997486340936945
2,2_6,svm_rbf,54,0.1,auto,0,593,0.3700101329060232,0.5,0.09708737864077671,0.32369737292079864,0.3236973595402005,0.32369736779699204,0.3236973537480791
2,2_6,svm_rbf,54,0.1,scale,0,593,0.37000424168159113,0.5,0.09708737864077671,0.32369737341193716,0.3236973600313379,0.3236973682881301,0.3236973542392161
2,2_6,svm_rbf,54,1.0,auto,0,593,0.29484989160147046,0.5,0.038834951456310676,0.3246132580027725,0.324612977506859,0.32461313469527564,0.32461278189505494
2,2_6,svm_rbf,54,1.0,scale,0,593,0.2948557828259025,0.5,0.038834951456310676,0.32457964590410376,0.32457936545541705,0.32457952261772116,0.3245791698898708
2,2_6,svm_rbf,54,10.0,auto,0,593,0.35124658308982937,0.5,0.10194174757281553,0.13435432407018108,0.13435417280062756,0.1343542350213466,0.13435404969372156
2,2_6,svm_rbf,54,10.0,scale,0,593,0.35123480064096524,0.5,0.10194174757281553,0.13432487755498046,0.13432472631051381,0.13432478851833884,0.13432460321163095
2,2_6,lda,54,nan,na,0,593,0.7108292487510603,0.6286407766990292,0.3422330097087378,0.03526499966119931,0.2064641341990107,0.3409685497008322,0.511949999883496
2,2_6,rf,10,nan,na,200,593,0.536658144028655,0.508495145631068,0.08980582524271852,0.155,0.22868932038834952,0.24985436893203883,0.2530339805825243
2,2_6,rf,20,nan,na,200,593,0.5839735130549534,0.5473300970873787,0.11893203883495151,0.325,0.3494660194174756,0.3612621359223301,0.3894174757281553
2,2_6,rf,30,nan,na,200,593,0.5771809312847583,0.5388349514563107,0.12378640776699035,0.32,0.34322815533980583,0.3441990291262136,0.3643203883495145
